contract_id,instrument_id,is_option,option_type,expiry_date,strike,root,multiplier,exchange_code
8c8a9e5f-f718-586b-90b9-0737e1aecfac,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,PUT,2023-02-17,295.0,QQQ,100.0,
548acf66-6343-56e7-a836-57b305c7ab37,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-16,4090.0,SPX,100.0,
d70b44d1-15d1-5152-b35c-6547056f6a5c,6331d67b-8546-57f4-91f0-47e6e1a1c93c,True,PUT,2023-02-24,385.0,SPY,100.0,
3f38d641-a862-5188-b0c1-f16d7d59b6ab,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-15,4100.0,SPX,100.0,
eae4759c-f69c-597f-9206-6884277bf244,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,PUT,2023-02-15,297.0,QQQ,100.0,
d5f813f6-8299-5bf7-b46b-747a083f4b9f,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-14,4090.0,SPX,100.0,
b6ee1a83-aa90-53a6-8596-af35802696be,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-13,4120.0,SPX,100.0,
d7340c1c-0509-521a-9fd4-e81f849ab716,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-13,4090.0,SPX,100.0,
33357cb7-5ca6-591a-ac32-7e04663763c2,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,PUT,2023-02-13,299.0,QQQ,100.0,
e2ac5b95-dfa9-55fd-9163-501cc960d442,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-10,4030.0,SPX,100.0,
4aad68a2-2ae4-55a7-9a99-02b1739abdfe,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-09,4080.0,SPX,100.0,
5ad9fa0b-4d7d-51a5-b513-1b1f09539168,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-09,4100.0,SPX,100.0,
bc94e15a-4193-5d28-8530-2a4edb13276b,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-08,4050.0,SPX,100.0,
0a61603e-a93a-5c5d-8b85-497f923a72ba,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-07,4050.0,SPX,100.0,
669f9fcc-aacf-5001-a2d9-c614d9f99906,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-06,4070.0,SPX,100.0,
5f3139c2-35df-5e5c-a182-5b75cc1a89c3,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-02-06,4050.0,SPX,100.0,
1a83d472-015d-54e1-a95a-95928b0a76c4,6331d67b-8546-57f4-91f0-47e6e1a1c93c,True,PUT,2023-02-02,412.0,SPY,100.0,
f8bb33d0-75ab-50a4-8cb5-7f6114ef269d,4e8fb84b-74be-561b-a2f3-2df71524019b,True,PUT,2023-02-03,180.0,NVDA,100.0,
db342842-a6a6-5ca5-b2a2-5d86d0a4bc1a,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,PUT,2023-01-20,273.0,QQQ,100.0,
b26536bf-48f2-5428-8dbc-6ea3d8dcb34b,4e8fb84b-74be-561b-a2f3-2df71524019b,True,PUT,2023-01-20,165.0,NVDA,100.0,
d8be4903-1171-513b-ac1a-2a3b91b6e0c7,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,PUT,2023-01-20,270.0,QQQ,100.0,
7310cf81-989a-5cd9-b136-ae8e5fccef2f,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-18,3900.0,SPX,100.0,
0f27037c-955f-5f93-980a-80dbba140935,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-13,3960.0,SPX,100.0,
98e21345-cc76-5ed7-a6df-269c8e0c1ed8,42ac4b72-40c1-5831-bbdc-2a5b515e7915,True,PUT,2023-01-13,325.0,NFLX,100.0,
c58f801c-877c-5e1b-864d-4a4c688f1762,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-13,3940.0,SPX,100.0,
89588e1f-ac6e-507d-88c3-213cd3e02682,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-13,3910.0,SPX,100.0,
3d646d39-f86b-556a-b742-196696be79d0,4e8fb84b-74be-561b-a2f3-2df71524019b,True,PUT,2023-01-13,160.0,NVDA,100.0,
0ac5a638-3bb7-50d9-93f7-390d76b94275,4ffa4e6f-7bfc-54f2-b93d-6a2195fb9c2a,True,PUT,2023-01-13,133.0,META,100.0,
8fb301ad-5daa-55cf-8d49-c4dbf27037cd,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-12,3960.0,SPX,100.0,
6442f26d-502f-5a5a-b63b-04bb4109f43e,42ac4b72-40c1-5831-bbdc-2a5b515e7915,True,PUT,2023-01-13,320.0,NFLX,100.0,
d1b68562-d16d-5a27-a492-0e169c7d1968,4e8fb84b-74be-561b-a2f3-2df71524019b,True,PUT,2023-01-13,155.0,NVDA,100.0,
d40ff42a-7aff-51e3-b5d2-1a8a01b91ed7,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-12,3920.0,SPX,100.0,
331b53b1-a1cb-521a-8a17-ca078f7f8ef2,4ffa4e6f-7bfc-54f2-b93d-6a2195fb9c2a,True,PUT,2023-01-13,128.0,META,100.0,
ff9cc188-df69-5057-921b-ee91bfce8d7f,42ac4b72-40c1-5831-bbdc-2a5b515e7915,True,PUT,2023-01-13,310.0,NFLX,100.0,
f9ea2244-2d0d-5247-a913-75a42cbfb8c6,4e8fb84b-74be-561b-a2f3-2df71524019b,True,PUT,2023-01-13,150.0,NVDA,100.0,
ba8353c0-3ab3-501e-9481-69bc42bfd827,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-11,3950.0,SPX,100.0,
bf7eab67-d83d-5725-ae1c-7e6dba9ed90b,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2023-01-11,3960.0,SPX,100.0,
1a2d74b3-691f-5f3d-bbc5-a808bf7be8d4,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-11,3920.0,SPX,100.0,
e9b38023-ccd6-5aa2-9d82-de5d7fe3d86c,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-11,3900.0,SPX,100.0,
4ae96973-9dd3-513e-bc4d-d43f968e72da,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-10,3890.0,SPX,100.0,
99547710-36ee-5fce-8afa-b4acff6cdc92,42ac4b72-40c1-5831-bbdc-2a5b515e7915,True,PUT,2023-01-13,300.0,NFLX,100.0,
81f07b1c-4e7d-5cf6-994c-b19c6aabf839,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-10,3870.0,SPX,100.0,
43dc6aa9-667c-5121-979d-cf35ccecd36d,4ffa4e6f-7bfc-54f2-b93d-6a2195fb9c2a,True,PUT,2023-01-13,125.0,META,100.0,
6a758052-2dcc-51d7-93d7-ad577a02a8f5,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-10,3850.0,SPX,100.0,
6d4f488a-dcdf-5839-a9df-4a018787f5f3,6331d67b-8546-57f4-91f0-47e6e1a1c93c,True,PUT,2023-02-17,350.0,SPY,100.0,
011cf2e2-46ac-52ea-a9bf-0e1dd4ba22fd,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-09,3910.0,SPX,100.0,
42b2877e-28e0-5708-9b8d-f6d9e68ec978,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-09,3920.0,SPX,100.0,
53dd1a04-a158-5747-aff8-74aa14bbf138,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2023-01-09,3880.0,SPX,100.0,
5e3a3cea-181a-507a-bc99-e7a066357cf7,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2023-03-17,100.0,AMZN,100.0,
5753e86d-7a70-5e7b-9399-5ac88b083261,883908e3-2ced-5a8e-98e0-8cf0d84be84b,False,CALL,,,AMZN,100.0,
db2a7c19-c769-500a-b74f-b547fd7ec70e,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2023-01-06,87.0,AMZN,100.0,
bf4363e9-1666-5482-b357-2a2bfa77e880,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2023-01-06,85.0,AMZN,100.0,
7ed8b052-598f-5c0f-8375-9fcd5d9fb0b3,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2023-01-06,3880.0,SPX,100.0,
e98c2fb8-b2f5-5fd0-b98b-7d84002e93f0,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2023-01-06,84.0,AMZN,100.0,
626cd92d-8f42-53be-ab86-bd28dd5872bd,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2023-01-06,3870.0,SPX,100.0,
1c947234-8795-55c9-90a7-e44ab353fec4,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2023-01-06,3900.0,SPX,100.0,
b8dd6a71-956e-5d53-ba26-ee1572893f95,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2023-01-05,3900.0,SPX,100.0,
db51d163-3aaf-5748-a3a3-3c8afcff46aa,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2023-01-03,3900.0,SPX,100.0,
5e340fba-03e8-5e59-876b-baa254d6b883,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2023-02-17,100.0,AMZN,100.0,
ca54dc7f-73cd-501a-bf68-297637475c87,0fddbb81-82b2-5b41-bd38-c05226452478,False,CALL,,,SPX,100.0,
8562c532-bb5f-5d9d-8105-c9fec96b81e1,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-30,85.0,AMZN,100.0,
8ce9d348-c62f-541e-b2dc-269632946ff2,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-29,3870.0,SPX,100.0,
f55f25ec-846e-5fe6-b2c1-df20e25bfc81,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-29,3860.0,SPX,100.0,
437d88d8-642b-5db2-b0e2-c7cc88cb524c,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-29,3850.0,SPX,100.0,
ede0d280-4145-5cca-a61d-6326d6f09a2b,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-28,3900.0,SPX,100.0,
29827d12-bd7f-51b0-ba6b-7fa436f9eae5,e76e50f6-965e-5e10-ae47-e674d16265b6,True,CALL,2022-12-30,93.0,GOOG,100.0,
537dab2b-545c-5796-8782-a58f4539cd07,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-30,91.0,AMZN,100.0,
c1ef2457-e304-51c5-a62f-a3de9471bd67,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-23,3880.0,SPX,100.0,
7d55bc1e-8d82-54cd-8ae8-b04a9b01a5e2,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-23,86.0,AMZN,100.0,
097111d9-d446-59b6-9f4f-e202136cc6c6,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-22,3810.0,SPX,100.0,
00408aae-d719-5865-9a3c-8225d9c408b2,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-22,3850.0,SPX,100.0,
c77c85e4-67e8-5652-8fcb-5f35cf6cb54e,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-22,3880.0,SPX,100.0,
7be6da9b-eee5-52ea-b964-eaf9af893989,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-30,93.0,AMZN,100.0,
2ca567f2-94a0-5f3a-b81b-501a90bef49a,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-21,3900.0,SPX,100.0,
866ede7e-98a2-5f3b-ba1f-0b2c188365af,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-21,3880.0,SPX,100.0,
d52cd898-f86b-5f0e-8ad0-5d66d8bb5128,09714acf-684c-5eb5-97ea-38cc4cf24c5d,True,CALL,2022-12-23,150.0,TSLA,100.0,
8bd250e7-68b3-5c25-ab9d-febff2cc1490,09714acf-684c-5eb5-97ea-38cc4cf24c5d,False,CALL,,,TSLA,100.0,
9385e66f-f375-58aa-80b2-101652e8711a,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-23,90.0,AMZN,100.0,
d436c438-2511-5d05-9d9a-2768bea080a2,e76e50f6-965e-5e10-ae47-e674d16265b6,True,CALL,2022-12-23,93.0,GOOG,100.0,
6f46c96d-0df0-59f7-be59-74af3ecc1797,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-20,3850.0,SPX,100.0,
b7d4c0f1-1c14-5643-9f9a-ff1e0a4770ea,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-19,3840.0,SPX,100.0,
43c5e44a-98fc-5bcb-831a-cddf64f28c35,09714acf-684c-5eb5-97ea-38cc4cf24c5d,True,CALL,2022-12-23,165.0,TSLA,100.0,
fb433196-725b-5578-bdd2-e6a8ad842ed1,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-19,3860.0,SPX,100.0,
9826dbec-15c4-5b7d-8f54-5d85845337ee,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-19,3880.0,SPX,100.0,
e4f13fe9-3ccc-51a1-a215-16ab46a48fc8,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-19,3900.0,SPX,100.0,
8aaf04c7-ee1f-5383-82b4-8e7384f4f29f,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-16,3870.0,SPX,100.0,
7a58b7f0-7757-5ac0-a6ef-74ce7ea96312,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-16,3890.0,SPX,100.0,
53c0096a-4ec2-5dc2-be18-88e51ccb845e,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-16,89.0,AMZN,100.0,
68c3d6db-9dda-5825-b031-50cf840cb5dd,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-16,3920.0,SPX,100.0,
9ee08728-c20b-500e-b540-6b6c07b92ec4,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-23,98.0,AMZN,100.0,
782ca99b-b496-55ee-9c6b-23cdc6c9cfea,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-16,91.0,AMZN,100.0,
1647035f-e33b-5e0b-82b9-cf3a0464bbf0,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-15,3950.0,SPX,100.0,
58187472-400a-50db-af8d-77538d14ba4c,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-15,4000.0,SPX,100.0,
263170ef-0319-5431-a31d-0366973f3423,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-16,95.0,AMZN,100.0,
141508c4-c0cd-57a7-a302-26d0ff1aafd6,4ffa4e6f-7bfc-54f2-b93d-6a2195fb9c2a,True,CALL,2022-12-16,125.0,META,100.0,
1e9b76aa-afb3-59bb-93cd-1c6bebfc0104,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-16,98.0,AMZN,100.0,
7aeb2429-33b1-59a9-be78-6f85fdb68112,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2023-01-13,15.0,SNAP,100.0,
d0c8a2d5-3c2e-5bb4-8081-7c8fdaef1d4e,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-13,4050.0,SPX,100.0,
9a5717d9-ab88-579a-9e58-470a89a957a5,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-12,3970.0,SPX,100.0,
8e29479a-fc9f-50cc-83d9-1954c47ecd37,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-09,3980.0,SPX,100.0,
fdbedd47-5a86-566d-9d66-647603a5df7a,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-09,4000.0,SPX,100.0,
cbb68975-5a0f-5bd7-b680-ac9cab187def,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-09,91.0,AMZN,100.0,
5c0f6269-c62f-568b-bfbf-1da208edbd0c,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-12-16,12.0,SNAP,100.0,
89acedae-d017-5597-8a3c-dac8eafecf13,4ffa4e6f-7bfc-54f2-b93d-6a2195fb9c2a,True,CALL,2022-12-09,120.0,META,100.0,
eaa0f8f6-40b4-5465-9fcc-12db94314118,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-08,3980.0,SPX,100.0,
c4c46080-9e71-5683-82fa-d0f9b39ffb51,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-08,3970.0,SPX,100.0,
ed40ae6f-f466-5ffb-b6bd-ad02d1f2a5b8,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-08,3990.0,SPX,100.0,
15801a5b-e59a-5e6d-b1bc-0d166aeafcc8,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-09,93.0,AMZN,100.0,
3f59f973-fd49-50e4-8abd-bb225fb9a828,4ffa4e6f-7bfc-54f2-b93d-6a2195fb9c2a,True,CALL,2022-12-09,123.0,META,100.0,
4a67462a-8808-5f80-b9df-c0746510c1aa,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-07,3970.0,SPX,100.0,
e3dbe718-bf36-5337-962a-0a58368db64b,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-09,95.0,AMZN,100.0,
37959610-af6c-5245-bccb-ea1658266dae,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,CALL,2022-12-09,295.0,QQQ,100.0,
e805a3cf-5335-542e-9943-b98a4fedaf7b,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-09,96.0,AMZN,100.0,
8b606837-9fb7-53ee-9dea-5669c9ccfa5b,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-09,98.0,AMZN,100.0,
8cad19f4-b0e9-5d49-b32a-90d95036a468,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-09,100.0,AMZN,100.0,
a032d053-fd1c-5ae0-aa96-41bd6b12b1ea,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-12-02,4070.0,SPX,100.0,
09406832-9fdc-5b2b-a86f-431e9c154aa6,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-12-09,13.0,SNAP,100.0,
2c22a3e8-65d3-5b44-a405-75c318705b76,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-02,96.0,AMZN,100.0,
191097ec-67c6-5a6f-9f3e-3c64fb1bdeda,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-02,98.0,AMZN,100.0,
5a8634d9-9e50-570e-b41c-9e0a61c009ae,4ffa4e6f-7bfc-54f2-b93d-6a2195fb9c2a,True,CALL,2022-12-02,115.0,META,100.0,
8ad1c21d-2734-5df3-b90c-268773b3a1a1,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-11-29,3970.0,SPX,100.0,
65e43b3c-9786-5179-b8d7-17b7176da19c,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,CALL,2022-11-29,284.0,QQQ,100.0,
2b7dd1c0-6098-543c-a913-09c88b767341,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-12-02,100.0,AMZN,100.0,
9af1f63e-21d6-5d4d-8857-96e9504387b6,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-11-28,4015.0,SPX,100.0,
32ba854a-6f61-5450-8694-b27e4076650e,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-12-02,12.0,SNAP,100.0,
3ff1cc37-2e9d-5926-a4d1-02e5f28751a9,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-11-25,4040.0,SPX,100.0,
c0608a76-fab3-57d0-a995-93af5264331c,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-11-25,95.0,AMZN,100.0,
58fe8c8c-177a-5010-80fd-afd38ec77f2e,47f23272-dbe0-55d9-9cdc-6027ae93fb22,False,CALL,,,SNAP,100.0,
f64cdf84-99d1-522e-82f9-d4cf205c3d34,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-11-25,11.0,SNAP,100.0,
68458a71-ccb9-5dab-94d9-d017bc552a1b,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-11-25,97.0,AMZN,100.0,
5b3c7efc-1d44-55a5-93f5-f3dabbe87ba0,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-12-02,13.0,SNAP,100.0,
30db5b74-5364-50fb-a9e5-91eda4daa7e5,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-11-25,12.0,SNAP,100.0,
4f2197ea-493c-50e8-b45f-cdc29d29c8e1,883908e3-2ced-5a8e-98e0-8cf0d84be84b,True,CALL,2022-11-25,100.0,AMZN,100.0,
210a52dc-47e5-5871-9c3d-ae2cd29a2ef1,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-11-25,13.0,SNAP,100.0,
3b07ae18-a30b-514b-9713-6bf61d2f5997,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-12-16,15.0,SNAP,100.0,
bc8a3a96-64d3-5378-8d5e-8e9423eafd40,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-11-17,3960.0,SPX,100.0,
7df77c92-66e1-579b-8670-21d04ab5a568,4e8fb84b-74be-561b-a2f3-2df71524019b,True,PUT,2022-11-18,145.0,NVDA,100.0,
579428cb-81de-51c3-8339-faf5a9b9f189,4e8fb84b-74be-561b-a2f3-2df71524019b,True,PUT,2022-11-18,135.0,NVDA,100.0,
18ffbd10-714b-5de1-89d6-28ee95bfcc50,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-11-11,4020.0,SPX,100.0,
41909fbc-bbf8-54b5-83b8-fa3e85ffeecf,bc5bd098-a248-5da0-8086-6b3e3da99177,True,CALL,2022-12-16,40.0,ARKK,100.0,
4cc91cc2-2b25-5837-af37-4bd32b6e638f,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-11-09,3780.0,SPX,100.0,
bb9660b1-5690-5c17-a98f-3afd7f2818c0,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,PUT,2022-11-18,250.0,QQQ,100.0,
2fac54d0-600a-5324-b9af-2476075dbc3b,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-11-09,3770.0,SPX,100.0,
1fb01308-4365-56b2-8b04-5cf6eb4be988,4e8fb84b-74be-561b-a2f3-2df71524019b,True,PUT,2022-11-18,130.0,NVDA,100.0,
d52b30d9-6dc5-5434-a893-c04dd0a8f87b,4e8fb84b-74be-561b-a2f3-2df71524019b,False,PUT,,,NVDA,100.0,
7b9be560-66d2-5df0-b2c9-c62b5fe45ded,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-11-08,3800.0,SPX,100.0,
aa1d1324-fa89-51d4-a13b-5730a92f5638,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-11-08,3820.0,SPX,100.0,
b371fc3e-a259-50f7-b361-88516cabad31,09714acf-684c-5eb5-97ea-38cc4cf24c5d,False,PUT,,,TSLA,100.0,
9f1226d9-0ba5-5419-b5ff-4de06a84e440,09714acf-684c-5eb5-97ea-38cc4cf24c5d,True,PUT,2022-11-04,205.0,TSLA,100.0,
64aaf5f4-aa66-53cc-8674-282882982b7c,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-11-04,3700.0,SPX,100.0,
304f89b3-3270-52f6-9b2e-a6df4b6098e0,09714acf-684c-5eb5-97ea-38cc4cf24c5d,True,PUT,2022-11-04,200.0,TSLA,100.0,
1d9c5965-cb37-5ed2-b9b5-81b3ce3918bf,42ac4b72-40c1-5831-bbdc-2a5b515e7915,True,PUT,2022-11-04,265.0,NFLX,100.0,
9e42e0fc-0db5-5711-aa6e-9b245e0847e9,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-11-03,3710.0,SPX,100.0,
ee1238a6-da9d-5aa7-b6db-392152ec016a,42ac4b72-40c1-5831-bbdc-2a5b515e7915,True,PUT,2022-11-04,270.0,NFLX,100.0,
1ada0039-cefb-5bad-8ab4-e933e9d3be2d,09714acf-684c-5eb5-97ea-38cc4cf24c5d,True,PUT,2022-11-04,190.0,TSLA,100.0,
175f3d7c-285a-507e-90b3-bcf13933f1cc,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-11-01,3840.0,SPX,100.0,
f4963edb-971d-51db-bb40-d2b2d8680d9d,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-11-01,3870.0,SPX,100.0,
f76d6cf1-9dd3-5b03-84cd-5f773b2ef0cc,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-10-31,3830.0,SPX,100.0,
22ce62cf-4325-5367-a09e-0e7cf8e70687,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-10-28,3820.0,SPX,100.0,
ea471b52-16f0-5e0a-8132-ac815efbe508,8c57f5cf-512b-5768-acb2-16ecd24e0d31,True,PUT,2022-10-28,270.0,QQQ,100.0,
1222966c-a1b6-55a3-99ec-4befe5b61b9f,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-10-27,3800.0,SPX,100.0,
8920ff67-8610-5d6d-ae64-11b6d8e412f6,6331d67b-8546-57f4-91f0-47e6e1a1c93c,True,PUT,2022-11-04,370.0,SPY,100.0,
6052e202-50d1-52c1-a57c-7837f9507503,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-10-26,3820.0,SPX,100.0,
64378a93-56ed-50ff-9c8d-c12c0826656b,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-10-26,3850.0,SPX,100.0,
1ea3f32b-495b-588c-93c7-00431b998ecf,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,PUT,2022-10-26,3800.0,SPX,100.0,
20dc5779-91e3-588e-b42d-bb670865109f,6331d67b-8546-57f4-91f0-47e6e1a1c93c,True,PUT,2022-11-04,365.0,SPY,100.0,
0606a21f-e2b5-561b-a5e2-b8015960aa84,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-11-04,10.0,SNAP,100.0,
ea36a6e9-6955-54b7-82c5-44fdc55df5d7,47f23272-dbe0-55d9-9cdc-6027ae93fb22,True,CALL,2022-11-04,11.0,SNAP,100.0,
a56f5f51-81ac-5a18-bd1b-e95e8580f728,0d9466a2-5d7b-53e3-8a3c-271c0604ecf4,True,CALL,2022-10-21,30.0,SHOP,100.0,
82e6cfef-4a33-5f90-8fc4-b3b7a34418d5,2d6b1117-2779-55df-b25a-d99dfe56cb92,True,CALL,2022-10-20,3720.0,SPX,100.0,
