round_trip_id,account,symbol,contract_multiplier,is_option,expiry_date,strike,option_type,qty,open_side,close_side,open_price,close_price,gross_open_value,gross_close_value,realized_pnl,open_trade_id,close_trade_id,open_dt,close_dt,days_held,synthetic_expiration
8473,49*****60,AMZN,100.0,True,2022-04-22,3150.0,CALL,1,BUY,SELL,3.200000,1.660000,320.00,166.00,-154.00,8671927375,8673286131,2022-04-21T10:52:34-05:00,2022-04-21T12:57:16-05:00,0.086597,False
8474,49*****60,AMZN,100.0,True,2022-04-22,3150.0,CALL,17,BUY,SELL,3.200000,1.630000,5440.00,2771.00,-2669.00,8671927375,8673286341,2022-04-21T10:52:34-05:00,2022-04-21T12:57:22-05:00,0.086667,False
8475,49*****60,AMZN,100.0,True,2022-04-22,3150.0,CALL,7,BUY,SELL,3.200000,1.630000,2240.00,1141.00,-1099.00,8671927375,8673286335,2022-04-21T10:52:34-05:00,2022-04-21T12:57:22-05:00,0.086667,False
8476,49*****60,AMZN,100.0,True,2022-04-22,3150.0,CALL,1,BUY,SELL,3.200000,1.630000,320.00,163.00,-157.00,8671927375,8673286344,2022-04-21T10:52:34-05:00,2022-04-21T12:57:22-05:00,0.086667,False
8477,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,1,BUY,SELL,0.130000,0.110000,13.00,11.00,-2.00,8672658399,8673285912,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8478,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,25,BUY,SELL,0.130000,0.110000,325.00,275.00,-50.00,8672658396,8673285912,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8479,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,6,BUY,SELL,0.130000,0.110000,78.00,66.00,-12.00,8672658396,8673285892,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8480,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,5,BUY,SELL,0.130000,0.110000,65.00,55.00,-10.00,8672658396,8673285869,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8481,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,27,BUY,SELL,0.130000,0.110000,351.00,297.00,-54.00,8672658396,8673285904,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8482,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,23,BUY,SELL,0.130000,0.110000,299.00,253.00,-46.00,8672658398,8673285904,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8483,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,32,BUY,SELL,0.130000,0.110000,416.00,352.00,-64.00,8672658391,8673285904,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8484,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,10,BUY,SELL,0.130000,0.110000,130.00,110.00,-20.00,8672658392,8673285904,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8485,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,20,BUY,SELL,0.130000,0.110000,260.00,220.00,-40.00,8672658397,8673285904,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8486,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,51,BUY,SELL,0.130000,0.110000,663.00,561.00,-102.00,8672658397,8673285890,2022-04-21T11:57:00-05:00,2022-04-21T12:57:09-05:00,0.041771,False
8487,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,21,BUY,SELL,0.130000,0.110000,273.00,231.00,-42.00,8672661582,8673285890,2022-04-21T11:57:03-05:00,2022-04-21T12:57:09-05:00,0.041736,False
8488,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,5,BUY,SELL,0.130000,0.110000,65.00,55.00,-10.00,8672661582,8673285906,2022-04-21T11:57:03-05:00,2022-04-21T12:57:09-05:00,0.041736,False
8489,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,174,BUY,SELL,0.130000,0.110000,2262.00,1914.00,-348.00,8672661586,8673285906,2022-04-21T11:57:03-05:00,2022-04-21T12:57:09-05:00,0.041736,False
8490,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,59,BUY,SELL,0.130000,0.110000,767.00,649.00,-118.00,8672661733,8673285906,2022-04-21T11:57:06-05:00,2022-04-21T12:57:09-05:00,0.041701,False
8491,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,1,BUY,SELL,0.130000,0.110000,13.00,11.00,-2.00,8672661735,8673285906,2022-04-21T11:57:06-05:00,2022-04-21T12:57:09-05:00,0.041701,False
8492,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,8,BUY,SELL,0.130000,0.110000,104.00,88.00,-16.00,8672661736,8673285906,2022-04-21T11:57:06-05:00,2022-04-21T12:57:09-05:00,0.041701,False
8493,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,18,BUY,SELL,0.130000,0.110000,234.00,198.00,-36.00,8672661736,8673285905,2022-04-21T11:57:06-05:00,2022-04-21T12:57:09-05:00,0.041701,False
8494,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,40,BUY,SELL,0.130000,0.110000,520.00,440.00,-80.00,8672661734,8673285896,2022-04-21T11:57:06-05:00,2022-04-21T12:57:09-05:00,0.041701,False
8495,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,13,BUY,SELL,0.130000,0.110000,169.00,143.00,-26.00,8672661734,8673285903,2022-04-21T11:57:06-05:00,2022-04-21T12:57:09-05:00,0.041701,False
8496,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,61,BUY,SELL,0.130000,0.110000,793.00,671.00,-122.00,8672661734,8673285909,2022-04-21T11:57:06-05:00,2022-04-21T12:57:09-05:00,0.041701,False
8497,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,1,BUY,SELL,0.130000,0.110000,13.00,11.00,-2.00,8672661864,8673285909,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8498,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,1,BUY,SELL,0.130000,0.110000,13.00,11.00,-2.00,8672661863,8673285909,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8499,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,10,BUY,SELL,0.130000,0.110000,130.00,110.00,-20.00,8672661858,8673285909,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8500,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,10,BUY,SELL,0.130000,0.110000,130.00,110.00,-20.00,8672661854,8673285909,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8501,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,7,BUY,SELL,0.130000,0.110000,91.00,77.00,-14.00,8672661854,8673285908,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8502,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,32,BUY,SELL,0.130000,0.110000,416.00,352.00,-64.00,8672661860,8673285908,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8503,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,5,BUY,SELL,0.130000,0.110000,65.00,55.00,-10.00,8672661860,8673285856,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8504,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,12,BUY,SELL,0.130000,0.110000,156.00,132.00,-24.00,8672661860,8673285864,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8505,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,50,BUY,SELL,0.130000,0.110000,650.00,550.00,-100.00,8672661860,8673285866,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8506,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,6,BUY,SELL,0.130000,0.110000,78.00,66.00,-12.00,8672661860,8673285860,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8507,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,5,BUY,SELL,0.130000,0.110000,65.00,55.00,-10.00,8672661860,8673285859,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8508,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,1,BUY,SELL,0.130000,0.110000,13.00,11.00,-2.00,8672661860,8673285868,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8509,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,10,BUY,SELL,0.130000,0.110000,130.00,110.00,-20.00,8672661856,8673285868,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8510,49*****60,QQQ,100.0,True,2022-04-22,350.0,CALL,50,BUY,SELL,0.130000,0.110000,650.00,550.00,-100.00,8672661856,8673285862,2022-04-21T11:57:09-05:00,2022-04-21T12:57:09-05:00,0.041667,False
8511,49*****60,QQQ,100.0,True,2022-04-20,347.0,CALL,50,BUY,SELL,0.150000,0.000000,750.00,0.00,-750.00,8666907581,SYN_EXP,2022-04-20T12:15:44-05:00,2022-04-20T23:59:59,0.280729,True
8512,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,1,BUY,SELL,7.650000,7.680000,765.00,768.00,3.00,8664372990,8664489057,2022-04-20T08:56:40-05:00,2022-04-20T09:01:39-05:00,0.003461,False
8513,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,1,BUY,SELL,7.650000,7.670000,765.00,767.00,2.00,8664372987,8664489059,2022-04-20T08:56:40-05:00,2022-04-20T09:01:39-05:00,0.003461,False
8514,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,1,BUY,SELL,7.650000,7.650000,765.00,765.00,0.00,8664373102,8664489046,2022-04-20T08:56:41-05:00,2022-04-20T09:01:39-05:00,0.003449,False
8515,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,1,BUY,SELL,7.650000,7.700000,765.00,770.00,5.00,8664373105,8664489054,2022-04-20T08:56:41-05:00,2022-04-20T09:01:39-05:00,0.003449,False
8516,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,1,BUY,SELL,7.650000,7.700000,765.00,770.00,5.00,8664373031,8664489054,2022-04-20T08:56:41-05:00,2022-04-20T09:01:39-05:00,0.003449,False
8517,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,1,BUY,SELL,7.650000,7.700000,765.00,770.00,5.00,8664373167,8664489054,2022-04-20T08:56:42-05:00,2022-04-20T09:01:39-05:00,0.003438,False
8518,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,2,BUY,SELL,8.150000,7.700000,1630.00,1540.00,-90.00,8664378665,8664489054,2022-04-20T08:56:54-05:00,2022-04-20T09:01:39-05:00,0.003299,False
8519,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,1,BUY,SELL,8.150000,7.660000,815.00,766.00,-49.00,8664378665,8664489061,2022-04-20T08:56:54-05:00,2022-04-20T09:01:39-05:00,0.003299,False
8520,49*****60,AMZN,100.0,True,2022-04-22,3200.0,CALL,1,BUY,SELL,8.150000,7.690000,815.00,769.00,-46.00,8664378665,8664489056,2022-04-20T08:56:54-05:00,2022-04-20T09:01:39-05:00,0.003299,False
8521,49*****60,QQQ,100.0,True,2022-04-20,340.0,PUT,30,BUY,SELL,0.570000,0.940000,1710.00,2820.00,1110.00,8662157534,8662682095,2022-04-19T14:20:34-05:00,2022-04-19T15:02:22-05:00,0.029028,False
8522,49*****60,QQQ,100.0,True,2022-04-20,340.0,PUT,10,BUY,SELL,0.570000,1.030000,570.00,1030.00,460.00,8662157534,8662717202,2022-04-19T14:20:34-05:00,2022-04-19T15:09:56-05:00,0.034282,False
8523,49*****60,QQQ,100.0,True,2022-04-20,340.0,PUT,5,BUY,SELL,0.570000,1.020000,285.00,510.00,225.00,8662157534,8662719793,2022-04-19T14:20:34-05:00,2022-04-19T15:10:27-05:00,0.034641,False
8524,49*****60,QQQ,100.0,True,2022-04-20,340.0,PUT,5,BUY,SELL,0.570000,1.020000,285.00,510.00,225.00,8662157529,8662719793,2022-04-19T14:20:34-05:00,2022-04-19T15:10:27-05:00,0.034641,False
8525,49*****60,QQQ,100.0,True,2022-04-20,340.0,PUT,50,SELL,BUY,0.370000,0.000000,1850.00,0.00,1850.00,8663858551,SYN_EXP,2022-04-20T08:36:28-05:00,2022-04-20T23:59:59,0.432998,True
8526,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,3,BUY,SELL,4.980000,4.050000,1494.00,1215.00,-279.00,8650195498,8651707501,2022-04-14T12:32:16-05:00,2022-04-14T14:50:25-05:00,0.095937,False
8527,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,3,BUY,SELL,4.980000,3.950000,1494.00,1185.00,-309.00,8650195498,8651714587,2022-04-14T12:32:16-05:00,2022-04-14T14:50:44-05:00,0.096157,False
8528,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,4.980000,3.950000,498.00,395.00,-103.00,8650195498,8651714589,2022-04-14T12:32:16-05:00,2022-04-14T14:50:44-05:00,0.096157,False
8529,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,4.980000,3.960000,498.00,396.00,-102.00,8650195498,8651714631,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8530,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,8,BUY,SELL,4.980000,3.950000,3984.00,3160.00,-824.00,8650195498,8651714639,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8531,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,4.980000,3.950000,498.00,395.00,-103.00,8650195498,8651714637,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8532,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,4.980000,3.950000,498.00,395.00,-103.00,8650195500,8651714637,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8533,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,6,BUY,SELL,4.980000,3.950000,2988.00,2370.00,-618.00,8650195500,8651714635,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8534,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,2,BUY,SELL,5.000000,3.950000,1000.00,790.00,-210.00,8650195502,8651714635,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8535,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,5.000000,3.950000,500.00,395.00,-105.00,8650195504,8651714635,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8536,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,2,BUY,SELL,4.990000,3.950000,998.00,790.00,-208.00,8650195501,8651714635,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8537,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,5.000000,3.950000,500.00,395.00,-105.00,8650195505,8651714635,2022-04-14T12:32:16-05:00,2022-04-14T14:50:45-05:00,0.096169,False
8538,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,11.300000,11.300000,1130.00,1130.00,0.00,8660163484,8660185420,2022-04-19T10:29:18-05:00,2022-04-19T10:31:10-05:00,0.001296,False
8539,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,11.300000,11.300000,1130.00,1130.00,0.00,8660163484,8660185479,2022-04-19T10:29:18-05:00,2022-04-19T10:31:11-05:00,0.001308,False
8540,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,28,BUY,SELL,11.300000,11.300000,31640.00,31640.00,0.00,8660163484,8660185608,2022-04-19T10:29:18-05:00,2022-04-19T10:31:13-05:00,0.001331,False
8541,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,9.750000,10.250000,975.00,1025.00,50.00,8660502218,8660699086,2022-04-19T11:02:07-05:00,2022-04-19T11:24:42-05:00,0.015683,False
8542,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,2,BUY,SELL,9.750000,10.250000,1950.00,2050.00,100.00,8660502218,8660699094,2022-04-19T11:02:07-05:00,2022-04-19T11:24:42-05:00,0.015683,False
8543,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,3,BUY,SELL,9.750000,10.250000,2925.00,3075.00,150.00,8660502223,8660699094,2022-04-19T11:02:07-05:00,2022-04-19T11:24:42-05:00,0.015683,False
8544,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,9.750000,10.250000,975.00,1025.00,50.00,8660502221,8660699094,2022-04-19T11:02:07-05:00,2022-04-19T11:24:42-05:00,0.015683,False
8545,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,2,BUY,SELL,9.750000,10.250000,1950.00,2050.00,100.00,8660502221,8660699089,2022-04-19T11:02:07-05:00,2022-04-19T11:24:42-05:00,0.015683,False
8546,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,9.750000,10.250000,975.00,1025.00,50.00,8660502310,8660699089,2022-04-19T11:02:08-05:00,2022-04-19T11:24:42-05:00,0.015671,False
8547,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,2,BUY,SELL,9.750000,9.450000,1950.00,1890.00,-60.00,8660502310,8660887962,2022-04-19T11:02:08-05:00,2022-04-19T11:46:22-05:00,0.030718,False
8548,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,8,BUY,SELL,9.750000,9.450000,7800.00,7560.00,-240.00,8660502341,8660887962,2022-04-19T11:02:09-05:00,2022-04-19T11:46:22-05:00,0.030706,False
8549,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,9.750000,9.050000,975.00,905.00,-70.00,8660502341,8661158288,2022-04-19T11:02:09-05:00,2022-04-19T12:23:38-05:00,0.056586,False
8550,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,9.750000,9.050000,975.00,905.00,-70.00,8660502341,8661158284,2022-04-19T11:02:09-05:00,2022-04-19T12:23:38-05:00,0.056586,False
8551,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,3,BUY,SELL,9.750000,9.050000,2925.00,2715.00,-210.00,8660502341,8661158294,2022-04-19T11:02:09-05:00,2022-04-19T12:23:39-05:00,0.056597,False
8552,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,2,BUY,SELL,9.750000,9.050000,1950.00,1810.00,-140.00,8660502341,8661158295,2022-04-19T11:02:09-05:00,2022-04-19T12:23:39-05:00,0.056597,False
8553,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,9.750000,9.050000,975.00,905.00,-70.00,8660502337,8661158295,2022-04-19T11:02:09-05:00,2022-04-19T12:23:39-05:00,0.056597,False
8554,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,2,BUY,SELL,9.750000,9.050000,1950.00,1810.00,-140.00,8660502337,8661158293,2022-04-19T11:02:09-05:00,2022-04-19T12:23:39-05:00,0.056597,False
8555,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,10,BUY,SELL,9.000000,9.150000,9000.00,9150.00,150.00,8660742499,8661281757,2022-04-19T11:29:47-05:00,2022-04-19T12:38:23-05:00,0.047639,False
8556,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,10.400000,12.450000,1040.00,1245.00,205.00,8662455836,8662490599,2022-04-19T14:47:01-05:00,2022-04-19T14:49:31-05:00,0.001736,False
8557,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,10.400000,12.450000,1040.00,1245.00,205.00,8662455836,8662490704,2022-04-19T14:47:01-05:00,2022-04-19T14:49:33-05:00,0.001759,False
8558,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,10.400000,12.450000,1040.00,1245.00,205.00,8662455836,8662490706,2022-04-19T14:47:01-05:00,2022-04-19T14:49:33-05:00,0.001759,False
8559,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,10.400000,12.450000,1040.00,1245.00,205.00,8662455836,8662490705,2022-04-19T14:47:01-05:00,2022-04-19T14:49:33-05:00,0.001759,False
8560,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,2,BUY,SELL,10.400000,12.350000,2080.00,2470.00,390.00,8662455836,8662491259,2022-04-19T14:47:01-05:00,2022-04-19T14:49:40-05:00,0.001840,False
8561,49*****60,AMZN,100.0,True,2022-04-22,3250.0,CALL,1,BUY,SELL,10.400000,12.550000,1040.00,1255.00,215.00,8662455836,8662492865,2022-04-19T14:47:01-05:00,2022-04-19T14:49:47-05:00,0.001921,False
8562,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,4,BUY,SELL,4.050000,3.900000,1620.00,1560.00,-60.00,8643209644,8643443705,2022-04-13T10:25:15-05:00,2022-04-13T10:44:13-05:00,0.013171,False
8563,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,2,BUY,SELL,3.050000,4.300000,610.00,860.00,250.00,8643390721,8643790187,2022-04-13T10:39:22-05:00,2022-04-13T11:19:40-05:00,0.027986,False
8564,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,2,BUY,SELL,3.050000,5.700000,610.00,1140.00,530.00,8643390721,8644049651,2022-04-13T10:39:22-05:00,2022-04-13T11:46:18-05:00,0.046481,False
8565,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,2,BUY,SELL,3.200000,6.350000,640.00,1270.00,630.00,8643514161,8644290960,2022-04-13T10:51:11-05:00,2022-04-13T12:13:48-05:00,0.057373,False
8566,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,2,BUY,SELL,3.200000,5.050000,640.00,1010.00,370.00,8643514161,8645011286,2022-04-13T10:51:11-05:00,2022-04-13T13:38:46-05:00,0.116377,False
8567,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,1,BUY,SELL,4.400000,8.100000,440.00,810.00,370.00,8644242375,8645268983,2022-04-13T12:08:37-05:00,2022-04-13T14:06:23-05:00,0.081782,False
8568,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,1,BUY,SELL,4.400000,9.300000,440.00,930.00,490.00,8644242375,8645280539,2022-04-13T12:08:37-05:00,2022-04-13T14:07:18-05:00,0.082419,False
8569,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,1,BUY,SELL,5.400000,9.400000,540.00,940.00,400.00,8644510096,8645301685,2022-04-13T12:38:41-05:00,2022-04-13T14:09:05-05:00,0.062778,False
8570,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,1,BUY,SELL,5.400000,10.050000,540.00,1005.00,465.00,8644510096,8645312929,2022-04-13T12:38:41-05:00,2022-04-13T14:10:15-05:00,0.063588,False
8571,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,4,BUY,SELL,5.400000,0.010000,2160.00,4.00,-2156.00,8646819850,8651724230,2022-04-14T08:30:12-05:00,2022-04-14T14:51:24-05:00,0.264722,False
8572,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,1,BUY,SELL,3.600000,0.010000,360.00,1.00,-359.00,8647205711,8651724230,2022-04-14T08:43:41-05:00,2022-04-14T14:51:24-05:00,0.255359,False
8573,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,3,BUY,SELL,2.200000,0.010000,660.00,3.00,-657.00,8647385138,8651724230,2022-04-14T08:51:06-05:00,2022-04-14T14:51:24-05:00,0.250208,False
8574,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,2,BUY,SELL,0.990000,0.010000,198.00,2.00,-196.00,8648184653,8651724230,2022-04-14T09:31:55-05:00,2022-04-14T14:51:24-05:00,0.221863,False
8575,49*****60,AMZN,100.0,True,2022-04-14,3150.0,CALL,1,BUY,SELL,0.990000,0.000000,99.00,0.00,-99.00,8648184658,SYN_EXP,2022-04-14T09:31:55-05:00,2022-04-14T23:59:59,0.394491,True
8576,49*****60,QQQ,100.0,True,2022-04-14,343.0,CALL,2,BUY,SELL,0.500000,0.480000,100.00,96.00,-4.00,8650475672,8650487412,2022-04-14T13:00:06-05:00,2022-04-14T13:00:58-05:00,0.000602,False
8577,49*****60,QQQ,100.0,True,2022-04-14,343.0,CALL,28,BUY,SELL,0.500000,0.480000,1400.00,1344.00,-56.00,8650475673,8650487412,2022-04-14T13:00:06-05:00,2022-04-14T13:00:58-05:00,0.000602,False
8578,49*****60,QQQ,100.0,True,2022-04-14,343.0,CALL,7,BUY,SELL,0.470000,0.400000,329.00,280.00,-49.00,8650499516,8650506955,2022-04-14T13:02:08-05:00,2022-04-14T13:02:54-05:00,0.000532,False
8579,49*****60,QQQ,100.0,True,2022-04-14,343.0,CALL,23,BUY,SELL,0.470000,0.400000,1081.00,920.00,-161.00,8650499516,8650506954,2022-04-14T13:02:08-05:00,2022-04-14T13:02:54-05:00,0.000532,False
8580,49*****60,QQQ,100.0,True,2022-04-14,348.0,CALL,30,BUY,SELL,0.380000,0.000000,1140.00,0.00,-1140.00,8647519876,SYN_EXP,2022-04-14T08:56:55-05:00,2022-04-14T23:59:59,0.418796,True
8581,49*****60,GOOG,100.0,True,2022-04-14,2650.0,CALL,5,BUY,SELL,2.400000,0.000000,1200.00,0.00,-1200.00,8646808127,SYN_EXP,2022-04-14T08:30:00-05:00,2022-04-14T23:59:59,0.437488,True
8582,49*****60,GOOG,100.0,True,2022-04-14,2650.0,CALL,5,BUY,SELL,2.450000,0.000000,1225.00,0.00,-1225.00,8646808149,SYN_EXP,2022-04-14T08:30:00-05:00,2022-04-14T23:59:59,0.437488,True
8583,49*****60,AMZN,100.0,True,2022-04-14,3200.0,CALL,4,BUY,SELL,7.000000,8.150000,2800.00,3260.00,460.00,8630155938,8630682643,2022-04-11T08:31:40-05:00,2022-04-11T08:50:06-05:00,0.012801,False
8584,49*****60,AMZN,100.0,True,2022-04-14,3200.0,CALL,2,BUY,SELL,7.000000,4.100000,1400.00,820.00,-580.00,8630155938,8634103364,2022-04-11T08:31:40-05:00,2022-04-11T14:02:24-05:00,0.229676,False
8585,49*****60,AMZN,100.0,True,2022-04-14,3200.0,CALL,1,BUY,SELL,7.000000,4.650000,700.00,465.00,-235.00,8630155938,8636612152,2022-04-11T08:31:40-05:00,2022-04-12T09:03:35-05:00,1.022164,False
8586,49*****60,AMZN,100.0,True,2022-04-14,3200.0,CALL,1,BUY,SELL,7.000000,4.670000,700.00,467.00,-233.00,8630155938,8636612158,2022-04-11T08:31:40-05:00,2022-04-12T09:03:35-05:00,1.022164,False
8587,49*****60,AMZN,100.0,True,2022-04-14,3200.0,CALL,1,BUY,SELL,7.000000,5.300000,700.00,530.00,-170.00,8630155938,8636848291,2022-04-11T08:31:40-05:00,2022-04-12T09:16:48-05:00,1.031343,False
8588,49*****60,AMZN,100.0,True,2022-04-14,3200.0,CALL,1,BUY,SELL,7.000000,5.300000,700.00,530.00,-170.00,8630155930,8636848291,2022-04-11T08:31:40-05:00,2022-04-12T09:16:48-05:00,1.031343,False
